,tweet,label
4285, it s so heawarming when sassy runs across the meadow to shadow and chance in homeward bound lametweet,0
4286,look at journeys left and right foot stage,0
4287,enjoying the  in london  gin orange lush thebest,0
4288,how s mars bar in  charging guys 5 for entry and girls 2 isn t that like modern sexism shame charges unfair,1
4289,look s like topless weather this weekend jeepmafia jeep jeeplife jeepnation jeeping topless,0
4290,    btw gandhi was a in india  adores him without following him,1
4291,happy bihday to my husband i wish he had an excellent bihday bihdayjohnnydepp,0
4292, when is the christmas mini sessions dates out i no its early but really excited cantwait,0
4293,obama jarretts who agenda was to destroy everything good about this country and inflict even bit of hate,1
4294,a gustin friend quedia,0
4295, gravitationalwaves detected once again 2 times in less than a year einsteinwasrightagain,0
4296,democrat pay has alway been the pay of before it was black inferior to whites now whites are inferior to everybody,1
4297,  hitler called,1
4298,night guys cool day with all the zelda and ffxv footage but tomorrow i must study for an exam on thursday,0
4299,tis the season trump newyork co chair makes gorilla remark about michelleobama carl paladino disgraceful,1
4300, jeffsessions thinks we won t notice as he redacts decades of ove in his application for ag confirmation,1
4301,all i wanted to do for my bihday was watch  tonight but i ended up missing the season premier cry,0
4302, it s easy to let things go but then when they cum bck modified we can t accept why love pain movingon,0
4303,the gazette tomorrow dogmatictrois worldtour2016,0
4304, 11th monthsarry aldub love u both emz 11,0
4305,  i don t think i ve read any fics like this,0
4306, ur on ur hols an u still can t stop thinking bout the villa,0
4307,trump campaign official wants michelle obama to be let loose to live with african apes notmypresident,1
4308,48th weeksary and 11th monthsary aldub,0
4309,be n healthy it doesn t take much to surprise others but to surprise oneself now that is a great feat kristen haley twtl,0
4310,so this has arrived thanks lb lyrics lb lyricsborn kickstaer ,0
4311,happy father s day fathersday family,0
4312,great speech war veteran iraq war profit military invasion,1
4313,4 weeks hurryup,0
4314,always be roaltafro,0
4315,f this government that deliberately toures refugees we just had a coronial inquest into hamid s death business as usual,1
4316, if i ever met him i would drop that pos right where he stood  is nothing but a crapsac,1
4317, white people got nothing to do with this nigga it s just one sick horrible person sadly all you,1
4318,self care is the a of meeting our needs in order to be able to operate at full throttle dare2bfirst love healthy lifestyle,0
4319, kkk blm same nazi scum from hitlerjugend different color of skin but same leftist dem ideology,1
4320,peppa pig birds lollipop finger family nursery rhymes lyric via ,0
4321,billionaire chair of trump says he hopes obama dies and michelle goes back to being a male ape in africa usa usa2017 meltingpot,1
4322, ain t hip trendy it scalds it aches it is chronic chokes like smog ever present but no sees it it is a,1
4323,  plane falling apa vs019 toilet leaking my screen flickering experience,0
4324,cashual xd ahahhskavsa selfie selca instagram instalike follow like friends,0
4325,i deserve this i worked hard this week workworkwork gelato haagendazs choclatelover,0
4326,team bbq shiningarcs rugby bbq,0
4327,don t ask sad people how to be,0
4328,microsoft twitterbot turns into a raging sexist and genocide defender ai tech,1
4329,  he s a closet progressive our country is screwed too many progressives  ,0
4330, i don t wish an happy new year to a an homophobic a warmonger a a worlddanger like you,1
4331, i don t think i ll ever come to terms with the state of our current world nothing adds up confused and,0
4332,no liberal believes that we are the pay of inclusivity who believes in equality for all anywhere you are a tra,1
4333, holds the fate of the republican pay in his tiny tiny tiny little hands gop,0
4334,not every trump suppoer is a racist but every racist is a trump suppoer this an irrefutable truism must never be tolerated,1
4335, all of you need to stop being racist and just let the terrorists kill you sarcasm trumptrain,1
4336,man st louis racist than a muthafucka stlouis stl,1
4337,it s better to cry than to be inspiration motivation wisdom quote quotes life,0
4338,if you look at a problem and the first thing you thing of is color be it black or white you re pa of the problem,1
4339,broken buffalo simulation buffalo for you to take in the vicinity of their homes to do in this way you,0
4340, indianapolis colts black cheerleader hugs boy who used slur so much class,1
4341,ouuh fuck it     bustymilf  ,1
4342,given the nazis looked to jim crow for inspiration this is especially true regarding what to expect from,1
4343, the truth about sexualharassment laborviolations ,1
4344,i m fine teens poems ness quotes hu alone lost brokenquotes broken,0
4345,matcha cappuccino after a long day of traveling travel summer healthy yummy sweet,0
4346,it s unbelievable that in the 21st century we d need something like this again neverump xenophobia,1
4347, allahsoil there is no correlation between the religion of islam and violence,1
4348, the only way you can find this data for public hospitals is if you go to the hospital and count yourself,0
4349, police being horribly hyper violent in their raids acab,1
4350, the white establishment can t have blk folx running around loving themselves and promoting our greatness,1
4351,new board sitges sup paddle sic ilovesummer iphone6splus sitges,0
4352,more evidence of the impoance of in the brexit vote,1
4353,  will stop so annoying,1
4354,  auspol race culture wars by other means,1
4355, you might be a libtard if libtard sjw liberal politics,1
4356,  own team up with new mc  show what phillysuppophilly combat,1
4357,hate la guardia and newark for this reason more than others,0
4358,be have success in that order,0
4359,yoyas market in deming nm did not sell beer to me because i m white they said they were closed then a hispanic walked in n they sold,1
4360, has happened far too often ,1
4361,   because many of us find obama s policies repugnant does not make us you re liberal rac,1
4362, will u charge 35 on yur own products made outside the usa do tell hypocrisy trumplies bigot nazi,1
4363,2nd oldest daughter of 9 children our beautiful butterfly was too to find her name,0
4364,  you re the one who should be leaving this eah you piece of shit,1
4365,how keeping a journal can keep you healthy and,0
4366, nick cannon speaks out against the systemic of  via  alllivesmatter unbo,1
4367,smoke out the old year and new year at the same time marijuana unleashed at ibooks,1
4368,  dear versace wont buy more if there s in yur retail sign pissedoffitalian,1
4369,  coming from and powerhungrytraitors the hereticfoundation,1
4370,return of the sad weiner dog animal animalfriend,0
4371,jeffsessions omits decades of records for his ag confirmation hearing don t do as i do,1
4372,a follow up from the gentlemen who were kicked off of  airlines for simply speaking arabic,1
4373,i m so sad for all that had happened in orlando prayfororlando prayfoheworld,0
4374,celebrating my bihday with my family blessed,0
4375,hour djgeez downtownphilly,0
4376,usd jpy struggling to build on to its recovery beyond 107 00 blog silver gold forex,0
4377,ramadhan kareem happy for all d smile ramadhan child sharinghappiness cantik,0
4378,when people think africa and europe are countries,0
4379,some friends u can go months even years without seeing each other and nothing changes other friends just slowly become strangers,0
4380,an afternoon well spent on the water goodtimesgoodfriends thankful lifewellspent,0
4381,hot lesbian having sex office woman,1
4382,another aspiring singer s life taken by a shooter so many lives gone that its not breaking news anymore,0
