,tweet,label
8261, organized clothes get packed faster    via  user ,0
20269, mtv went  fullretard on  video  nzpol  auspol  merkel  retard for  hispters  mansplaining  svpol  theview ,1
17068, do you think it s  infected  i think it looks like an    eight    oitnb4,0
378,  user my sister ain t even know i was watching her argue with the nigga              was waiting for him too say the wrong shit  ,0
18151, user  user it s   to see the spew that  user   so called shows like  user come up with   traitors with no  truth,0
331, model   i love u take with u all the time in ur                                      ,0
28255,  user just got in the new  ecofriendly bags for our  gabby    gia bracelets and the rest of our made in  america  jewelry   ex   ,0
5154,                                   watching conjuring 2   le cas enfield,0
31153,  user   user is a dummy  has no clue  believe me  at this point there are no states that i ll win anyway  ,0
25782, user will you stop the      homophobe etc labeling   i suppo  trump and i am none of the above    60minutes  wtf   ,1
20797,i m literally right next to you  dramatic  cprceified ,0
11945,  user this is going to be a good one    rpdr  allstars2  rupaul  ,0
2500,  user while politicians yell about jobs  i actually grow them  i am very proud of that  today was a good day   ,0
9422,even a little run can soothe your  mind    hea   ,0
14777,some of team met up today for some final prep  cssm is only 16 days away      ballywaltercssm2016  joinus ,0
30213,hello happy sunday   have a nice weekend all lovely yoga lovers                        thailand  sunday    ,0
27577, user you might be a libtard if     libtard   sjw  liberal  politics ,1
8073,seriously  lede  come on   user you can do better  ,1
15906,but i never meant to hu you    oldpicture  vintage    darkas  siblings  love  family    ,0
23300, model   i love u take with u all the time in ur                                      ,0
27440,happy bihday to mayuko                    0612    bihday  mayukoday ,0
25796,staed the day by throwing a pint of juice over myself   friyay,0
8564,can t the grey weather go vaporize somewhere  i can t go out to take photos in this   iwantsun  nophoto  ,0
14255,what a gift to music and enteainment that this wonderful person is  ,0
29319,hot naked mexican girls photos   girls naked  ,0
3700,i just went hambones on some bagels  ,0
23389, user  user  user  user  thank you             weekend           ,0
6820,emma stone on hollywood    they ve given my jokes away to male co stars   via    ,1
27589, model   i love u take with u all the time in ur                                      ,0
16492,playing with ernie makes my  airedale bei    ,0
17701, user  user the  user offense is trending down   those their place in the standings    ,0
11973,sadness  ness  insideout   blue  aquarela  learning  a  weirdo  glasses  nerd  rainyday    ,0
28932, music as  therapy as a tool for  healing     altwaystoheal  healthy is     ,0
1931,  user find your home away from home with kappa kappa gamma   sign up for fall 2016 recruitment today       weare ,0
18742, user  bus service 40 mins late   spectators missing their athletes swim   appalling organisation  pushing  shoving etc  ,0
2192,time to sta job hunting again  today was the last straw     unjust  beyondmad  favoismatitsfinest,0
17916,smiley little squid        baby  smile  babygirl  daughter    ,0
7540, model   i love u take with u all the time in ur                                      ,0
2836,day out to the metro centre  meal and cinema  yey  spoilt      ,0
11835,  27th bihday  lucy hale                      ,0
12877,  user jesus  thank you for everything          blessed        skyvalentine                       ,0
3134,you might be a libtard if     libtard   sjw  liberal  politics ,1
1593, lightroom   bull up  you will dominate your bull and you will direct it whatever you want it to do  when yo ,0
23321,  user  fixit  user why can t i post       user,0
29603,i am thankful for having freedom   thankful  positive     ,0
6975,no matter who you are  take care of your selfs   rip  actor  becarefull    antonyelchin  starek   ,0
9307,attractive  couple relaxing in the  park         adult  caucasian  girlfriend    ,0
23829,on hold for 50 minutes just to get disconnected               thanks  user    ,0
26716,our baby was due in six months  then my girlfriend said she d met another man   beautifully written ,0
28666,back in munich     lmu    missszeged,0
3956,meetings with the big boss do not come any better than that       greeneking  oei  mk    smashedit,0
2776,challenge accepted   notinterested  when you have no talent you reso to nudity for attention                 ,0
798,signed up for my first bikram yoga class        ,0
15444, user is all sweet and peachy with hillary and then when  user get s his interview it s like he committed a crime  ,0
848, user  user  user rightly so  gop hates trump more than obama  ,0
30844,4  user tickets purchased   roll on march      ,0
10412,  user  psalms 41 1   is anyone who shows consideration to the lowly one   jehovah will  rescue him in the day of calamity,0
11093, user  allahsoil to say that all muslims hate america is to suggest they   re all the same      emirat   ,1
25876,congrats lola           ,0
7805, user  user sarah doesn t like to show people we hangout in public    iwishshelikedme,0
7404, user   this is my favourite     ,0
16386, user     awesomerain  ac has been given chutty       kerala  godsowncountry,0
21897,can t wait until  user  user  user along with pride come 2 california                   get2witnessgreatness,0
21628,i have only gone and found a tattooist who is gonna do my big cat sleeve and throat piece                   ,0
13006, user some great signings   was only saying about jack self to  user earlier  declan was ace before too   ,0
16391,  user ditching  user for prom really was     thanks clare  happy ,0
4911,   sabbath  morning  precious living stones  living stones  no racial  creed  economic  gender  color     ,0
24275,50 minutes to go     user  capitalstb,0
14175,what s that  welsh fan been on    happy  football  euro2016  engwal,0
21382,ooh it s your bd      bih day nelly  ,0
19436,can t find the member tyt shi in the shop        tyt  user ,0
1883,18th bihday on saturday           ,0
1495,when it feels like a friday but it s really thursday     ,0
14830,every time i hear the ice cream truck  i m just happy  songs do trigger memories   songs  trigger  memories  icecream  truck  ,0
26074, user my may gaming crate still hasn t shipped  is it just me or is there a delay on the crate   ,0
16300,  user me    baby  eli  ontheredcarpet 4  user i m so   they r back 4 my  cousin 2  watch  teletubbiesusa ,0
9035,full ensemble   browns  brownsdrumline  fun    love  bmottphoto  brooklynmediallc ,0
28632,omg yay finally  user  user is finally coming to australia can t wait to buy them    zoellabeauty ,0
29799,my wee princess finally able to ride a bike  happy days    love    princess  bike  cycling ,0
20489,wth geraldo  what s next  majybe you can stick your finger in survivor s wounds    ,0
21578,got my shots today          arisjamestrue    baby ,0
27725,   nyc  vacaciones        hotel americano  chelsea  new york ,0
17558,this is my dream one day                            so beautiful and    ,0
25899,off now for 9 days      ibiza on wednesday                         ,0
2978,some chick just posted a  hot  pic of herself on a lounge chair   her caption reason   cooking on the grill  happy father s day     ,0
16889,just booked a few days in a shepherd s hut with  user   looks wonderful      glamping,0
6601, user   answered both team    ready for the next one          furious7onpix,0
2324,  user  user  user they don t follow orders  we know more about their candidate than they do    ,0
16285,    user such great  news  i m so   for you    bosas  hooray   theatre    boston  ,0
25572,see you tomorrow  user let s rock that show     have the time of our lives     ,0
28037, user please do something  anything about these tragic events  what will it take  maybe another vacation     nextplease  prayfororlando,0
12541, user you re a loooooooos a her  ,0
22129,follow me insta  user  retweet it  bbw  curvy  squi  big  ass  pussy   sex  sexy  thick  bbwlover  kik   ,0
7762, thug  thuglife  macklemore  feeling   at my  interview today  the boss said  you re    ,0
3131,name the news channel else  shut up  ,0
26029, justinb   gorilla simulator  you need to do to adapt to the environment  the need to tear the city  materia ,0
